true_label,class,attack_type,source,flow_id,mean_Length_of_IP_packets,std_Length_of_IP_packets,max_Length_of_IP_packets,min_Length_of_IP_packets,mean_Length_of_TCP_payload,std_Length_of_TCP_payload,max_Length_of_TCP_payload,min_Length_of_TCP_payload,Length_of_TCP_payload,mean_Time_difference_between_packets_per_session,std_Time_difference_between_packets_per_session,max_Time_difference_between_packets_per_session,min_Time_difference_between_packets_per_session,mean_Interval_of_arrival_time_of_forward_traffic,std_Interval_of_arrival_time_of_forward_traffic,max_Interval_of_arrival_time_of_forward_traffic,min_Interval_of_arrival_time_of_forward_traffic,mean_Interval_of_arrival_time_of_backward_traffic,std_Interval_of_arrival_time_of_backward_traffic,max_Interval_of_arrival_time_of_backward_traffic,min_Interval_of_arrival_time_of_backward_traffic,median_Time_difference_between_packets_per_session,mean_time_to_live,std_time_to_live,max_time_to_live,min_time_to_live,mean_TCP_windows_size_value,std_TCP_windows_size_value,max_TCP_windows_size_value,min_TCP_windows_size_value,median_TCP_windows_size_value,The_times_of_change_of_payload_per_session,Change_values_of_TCP_windows_length_per_session,src_ip,dst_ip,src_port,dst_port,protocol,bidirectional_packets,requested_server_name,client_fingerprint,server_fingerprint
0,benign,benign,ctu_normal14_win_full_2017.pcap,10.0.2.15:49196-172.217.23.206:443-6-131052,222.12500000000006,395.5181156245995,1474,54,111.80952380952381,121.18111199672127,544,54,2348,5112.787234042555,14083.48085205743,45059,0,12015.050000000001,19822.41108197062,45059,0,9241.538461538461,18035.803075506825,45059,0,22.0,0.0,0.0,0.0,0.0,477.3178277483833,553.3940210614388,1474.0,54.0,222.12500000000006,41,43,10.0.2.15,172.217.23.206,49196,443,6,48,accounts.youtube.com,t12d1711h2_67e6df579eba_de5ccbe16bdd,7ce1896a8d7190ee334e3c8ea463b0c1
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:45762-95.101.241.136:443-6-1493726413177,851.5653594771238,711.732481500127,1514,54,74.27966101694915,32.805796234061674,273,54,8765,600.1704918032785,5796.277009838669,58719,0,1564.5470085470088,9301.92320167858,58719,0,978.3048128342247,7403.101798928561,58773,0,8.0,0.0,0.0,0.0,0.0,637.8090211896488,626.5138249763401,1514.0,54.0,273.0,218,226,192.168.1.191,95.101.241.136,45762,443,6,306,cdn.optimizely.com,t12d1109h2_43e74fd21232_fed6c16fddd0,49b45fc1ab090aa3a159778313fc9b9e
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:50802-199.96.57.6:443-6-1493727221030,111.05882352941177,128.01194797177882,583,54,123.09999999999997,162.87108057874758,583,54,1231,28.0,75.64654651733943,305,0,49.77777777777778,119.63985307766157,368,0,69.66666666666666,127.61609093945272,325,0,11.0,0.0,0.0,0.0,0.0,210.0017740429505,205.11247040434648,583.0,54.0,111.05882352941177,9,14,192.168.1.191,199.96.57.6,50802,443,6,17,platform.twitter.com,t12d1110h2_43e74fd21232_205f67e4d9f4,d199ba0af2b08e204c73d6d81a1fd260
1,c2_beaconing,mta_icedid,IcedID_2022-01-12.pcap,10.22.5.47:50032-104.168.44.45:443-6-1642006989292,219.1578947368422,365.7141055763968,1279,60,211.18181818181822,372.9685826398299,1279,60,2323,68.16666666666667,112.08623255963134,246,0,122.7,128.70988048061164,247,0,140.0,129.7176420795054,246,0,2.0,0.0,0.0,0.0,0.0,506.94052365762894,523.881369951954,1279.0,60.0,219.1578947368422,12,13,10.22.5.47,104.168.44.45,50032,443,6,19,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
1,c2_beaconing,mta_pikabot,Pikabot_2023-10-03.pcap,10.1.2.147:49640-167.86.96.3:2222-6-1696351808549,230.56521739130434,344.57217558840017,1430,60,144.3076923076923,201.00181782568728,744,60,1876,5474.81818181818,18092.373564667054,75001,0,10037.166666666668,23979.19700995895,75002,0,13366.555555555558,27246.893305068337,75001,0,148.0,0.0,0.0,0.0,0.0,500.17476774433294,536.8624006346706,1430.0,60.0,230.56521739130434,14,15,10.1.2.147,167.86.96.3,49640,2222,6,23,,t12i190600_d83cc789557e_2dae41c691ec,ec74a5c51106f0419184d0dd08fb05bc
0,benign,benign,ctu_normal14_win_full_2017.pcap,10.0.2.15:51070-68.232.34.200:443-6-2673705,399.2857142857142,581.1521033221571,1474,54,113.54545454545455,156.3031436896671,571,54,1249,253.62962962962965,1294.1554462615065,6729,0,684.8,2123.7662980867008,6729,0,426.25,1680.7708747278236,6729,0,3.0,0.0,0.0,0.0,0.0,530.8897377132671,543.3568070784264,1474.0,54.0,399.2857142857142,19,21,10.0.2.15,68.232.34.200,51070,443,6,28,swx.cdn.skype.com,t12d1712h2_67e6df579eba_88be6878e1da,49b45fc1ab090aa3a159778313fc9b9e
1,c2_beaconing,mta_icedid,IcedID_2023-10-31.pcap,10.10.31.101:56129-45.61.139.232:443-6-1698796059076,960.3841781146373,644.5951936771128,1430,60,60.56090651558076,8.244824813077622,234,60,42756,33.37440758293839,1415.1365301166384,65002,0,99.66524822695035,2448.044085626,65002,0,50.04985754985755,1734.7890557861876,65002,0,1.0,0.0,0.0,0.0,0.0,634.1647167975846,619.779460111664,1430.0,60.0,234.0,1417,1418,10.10.31.101,45.61.139.232,56129,443,6,2111,qousahaff.com,t12d190800_d83cc789557e_7af1ed941c26,567bb420d39046dbfd1f68b558d86382
0,c2_beaconing,mta_bumblebee,BumbleBee_2022-12-07.pcap,10.12.7.101:50127-139.177.146.137:443-6-1670431906661,181.53846153846155,287.2465464745198,1418,54,134.36363636363637,94.54445803670646,312,54,1478,1303.8,6190.222081368864,31008,0,3259.5000000000005,9751.975403874734,31008,1,2318.0714285714284,8260.020641288102,31009,0,3.5,0.0,0.0,0.0,0.0,426.8928256928257,535.9442400433029,1418.0,54.0,181.53846153846155,19,21,10.12.7.101,139.177.146.137,50127,443,6,26,,t12i210600_76e208dd3e22_2dae41c691ec,76c691f46143bf86e2d1bb73c6187767
1,c2_beaconing,mta_pikabot,Pikabot_2023-10-03.pcap,10.1.2.147:49440-179.60.149.244:443-6-1696349680808,424.3636363636363,588.9617887744192,1450,60,335.05555555555554,529.120187861524,1450,60,6031,12.781250000000002,26.424248852509596,76,0,24.058823529411768,38.56078089885385,113,0,24.285714285714285,33.48576866814772,77,0,4.0,0.0,0.0,0.0,0.0,644.5502805836139,586.5690096576793,1450.0,60.0,424.3636363636363,15,16,10.1.2.147,179.60.149.244,49440,443,6,33,zzerxc.com,t12d190700_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:52266-37.252.0.102:443-6-1668464412122,748.1525867714477,723.1756843333876,1514,54,1453.8533685601055,258.2093986479687,1514,54,1100567,5.904325032765399,191.95446186651185,7480,0,11.917989417989416,272.682730313182,7480,0,1.7776332899869962,18.566356757467453,360,0,1.0,0.0,0.0,0.0,0.0,629.9302432330875,645.3196964539728,1514.0,54.0,223.0,295,297,172.16.24.174,37.252.0.102,52266,443,6,1527,,t12i190600_d83cc789557e_2dae41c691ec,fd4bc6cea4877646ccd62f0792ec0b62
1,c2_beaconing,mta_icedid,IcedID_2022-10-31_1.pcap,172.16.0.153:57801-198.44.140.67:8008-6-1667231207752,292.80000000000007,404.28736522949924,1354,60,297.99999999999994,428.1736407891857,1354,60,2980,40.05263157894736,67.63502846915489,151,0,67.88888888888889,79.56199539422772,153,0,67.77777777777779,79.42886405107683,152,0,2.0,0.0,0.0,0.0,0.0,568.9333333333334,563.2082070109103,1354.0,60.0,292.80000000000007,14,15,172.16.0.153,198.44.140.67,57801,8008,6,20,clouditsoft.com,t12d190700_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
0,benign,benign,ctu_normal14_win_full_2017.pcap,10.0.2.15:52030-50.16.197.102:443-6-3387693,235.08333333333334,415.8501942502504,1474,54,167.2,244.9076016242316,832,54,1672,375.13043478260863,1555.314037402322,7501,0,958.6666666666666,2457.164829635977,7501,0,653.5384615384615,2149.8209078659174,7806,0,27.0,0.0,0.0,0.0,0.0,514.2060846560846,560.7817649631913,1474.0,54.0,235.08333333333334,16,18,10.0.2.15,50.16.197.102,52030,443,6,24,pnytimes.chartbeat.net,t12d1711h2_67e6df579eba_de5ccbe16bdd,303951d4c50efb2e991652225a6f02b1
1,c2_beaconing,mta_icedid,IcedID_2022-01-12.pcap,10.22.5.47:50034-104.168.44.45:443-6-1642006992036,233.27777777777783,372.7990793909921,1279,60,226.4,389.63920633210296,1279,60,2264,73.47058823529413,116.64375125090221,266,0,112.33333333333333,132.16183261441256,266,0,143.42857142857142,134.41956348545048,267,0,238.0,0.0,0.0,0.0,0.0,511.50586419753085,521.4097083072828,1279.0,60.0,233.27777777777783,12,13,10.22.5.47,104.168.44.45,50034,443,6,18,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
0,c2_beaconing,mta_qakbot,Qakbot_2022-09-29.pcap,10.9.29.201:49912-193.254.32.156:443-6-1664412874604,61.5,6.2105900340811875,66,54,66.0,0.0,66,66,330,2783.0,2480.9537144681544,6168,500,3339.0,2476.3622513679215,6671,998,6648.0,28.284271247461902,6668,6628,2030.0,0.0,0.0,0.0,0.0,60.166666666666664,5.676462121975467,66.0,54.0,61.5,0,5,10.9.29.201,193.254.32.156,49912,443,6,8,,,
1,c2_beaconing,mta_qakbot,Qakbot_2023-05-10.pcap,172.16.10.73:50354-81.224.201.143:2222-6-1683739224306,179.95238095238096,248.48570908413953,866,54,164.41666666666669,242.4509166196263,785,54,1973,4847.150000000001,15794.991452239403,65221,0,8813.000000000002,20870.29535488178,65221,0,12090.875,24025.25422750878,65221,0,194.5,0.0,0.0,0.0,0.0,358.2261904761905,344.74366949494595,866.0,54.0,179.95238095238096,14,16,172.16.10.73,81.224.201.143,50354,2222,6,21,,t13i201100_2b729b4bf6f3_2e4f304f1f45,2253c82f03b621c5144709b393fde2c9
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:51116-194.165.16.90:443-6-1668459222123,466.32,610.5326035520134,1514,54,493.1666666666667,647.6681014971864,1514,54,5918,66.33333333333333,167.67921409816933,589,0,144.63636363636363,229.0931132650097,589,0,114.83333333333334,223.34231099097164,589,0,1.0,0.0,0.0,0.0,0.0,678.3361253561253,614.6092548983562,1514.0,54.0,466.32,14,16,172.16.24.174,194.165.16.90,51116,443,6,25,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:52190-50.112.202.115:443-6-1668462242663,259.5862068965517,433.6691890338089,1514,54,97.00000000000001,96.64145812523438,391,54,1455,3928.4642857142862,19319.64785830859,102368,0,7856.928571428571,27239.11066396508,102368,0,8449.307692307691,28257.347087039787,102368,0,70.0,0.0,0.0,0.0,0.0,485.707991242474,566.4484648440977,1514.0,54.0,259.5862068965517,20,22,172.16.24.174,50.112.202.115,52190,443,6,29,broadcom.com,t12d190700_d83cc789557e_2dae41c691ec,704239182a9091e4453fdbfe0fd17586
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:50740-194.165.16.90:443-6-1668458653627,435.77777777777777,589.6705294767014,1514,54,459.3846153846154,631.944425096271,1514,54,5972,51.69230769230771,130.50356906407401,446,0,112.0,177.02747603896765,446,0,86.69230769230771,170.89537960176327,446,0,110.0,0.0,0.0,0.0,0.0,668.1132817799485,618.2566902665315,1514.0,54.0,435.77777777777777,16,18,172.16.24.174,194.165.16.90,50740,443,6,27,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:50420-93.184.220.66:443-6-1493726881221,333.7916666666667,521.2677672223053,1514,54,112.14285714285717,140.00376761021448,583,54,1570,262.391304347826,1163.5987569577737,5597,0,464.2307692307693,1543.0876057354487,5597,0,659.1111111111111,1875.1108930170267,5656,0,39.0,0.0,0.0,0.0,0.0,541.6705026455027,561.0173602204195,1514.0,54.0,333.7916666666667,17,22,192.168.1.191,93.184.220.66,50420,443,6,24,platform.twitter.com,t12d1110h2_43e74fd21232_205f67e4d9f4,76cc3e2d3028143b23ec18e27dbd7ca9
0,benign,benign,ctu_normal20_win_2017_https.pcap,10.0.2.15:50839-172.217.23.174:443-6-3710221,56.28571428571429,4.535573676110729,66,54,57.0,6.0,66,54,228,21.666666666666668,21.7684787402948,50,1,43.333333333333336,9.451631252505218,54,36,39.5,3.5355339059327378,42,37,20.0,0.0,0.0,0.0,0.0,57.84656084656085,4.556289846124098,66.0,54.0,56.28571428571429,0,2,10.0.2.15,172.217.23.174,50839,443,6,7,,,
1,c2_beaconing,mta_gozi,Gozi_2023-07-12.pcap,10.7.12.121:50377-170.130.55.162:443-6-1689204549370,387.76190476190476,560.876270202431,1514,54,146.7,183.94144599723998,571,54,1467,18.450000000000003,65.9102060621714,295,0,41.0,96.3184821308974,295,0,33.6,92.47726447319063,295,0,1.5,0.0,0.0,0.0,0.0,544.7078884078884,556.6806062295261,1514.0,54.0,387.76190476190476,13,15,10.7.12.121,170.130.55.162,50377,443,6,21,iamupdate.com,t12d190700_d83cc789557e_2dae41c691ec,4ce0442e9d20d092d9d74e9ce54b363a
1,c2_beaconing,mta_pikabot,Pikabot_2023-10-03.pcap,10.1.2.147:49500-179.60.149.244:443-6-1696349810107,443.90322580645153,594.1497204599029,1450,60,351.2352941176471,540.7953089445863,1450,60,5971,13.16666666666667,25.93770166795994,70,0,24.687499999999996,37.90816754561827,112,0,25.076923076923077,32.22437363875761,73,0,3.5,0.0,0.0,0.0,0.0,651.2852323725189,584.349303419205,1450.0,60.0,443.90322580645153,15,16,10.1.2.147,179.60.149.244,49500,443,6,31,zzerxc.com,t12d190700_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
0,benign,benign,ctu_normal14_win_full_2017.pcap,10.0.2.15:51274-13.69.158.96:443-6-2787190,332.4285714285714,528.9462705633316,1474,54,101.66666666666667,92.22526768733177,289,54,915,173.20000000000002,671.3327357616811,3018,0,426.5,1050.7465373315706,3018,1,309.3636363636364,966.9744849505879,3224,0,7.0,0.0,0.0,0.0,0.0,482.06613756613757,550.000633062438,1474.0,54.0,289.0,15,17,10.0.2.15,13.69.158.96,51274,443,6,21,go.trouter.io,t12d1710h2_67e6df579eba_4a7a952b215a,4fd467dd264720762ffe286277c00f57
0,benign,benign,ctu_normal20_win_2017_https.pcap,10.0.2.15:52536-2.22.103.247:443-6-9135065,220.68181818181813,379.8737116418255,1474,54,94.7,71.29913510461867,246,54,947,275.5238095238096,1095.9508026844828,5049,0,642.8888888888889,1655.5531888499115,5049,1,521.0,1586.5759988100162,5301,0,6.0,0.0,0.0,0.0,0.0,444.11649831649834,558.090808616666,1474.0,54.0,220.68181818181813,14,16,10.0.2.15,2.22.103.247,52536,443,6,22,se.monetate.net,t12d1509h2_073e58a039a6_e70312a1ce2c,fe287a22c1814c37634a40cc81430145
1,c2_beaconing,mta_pikabot,Pikabot_2023-05-23.pcap,10.1.0.186:55451-104.238.35.63:8080-6-1684859918127,360.68,523.5140653952544,1514,54,268.0,439.00398631447524,1514,54,3484,18.124999999999996,37.91330212815641,144,0,36.25,48.38693475046187,145,0,33.09090909090909,48.84967665287979,144,0,1.0,0.0,0.0,0.0,0.0,643.7514814814815,629.8239765990493,1514.0,54.0,360.68,17,19,10.1.0.186,104.238.35.63,55451,8080,6,25,turiruy.us,t13d201200_2b729b4bf6f3_2e4f304f1f45,2253c82f03b621c5144709b393fde2c9
0,benign,benign,ctu_normal20_win_2017_https.pcap,10.0.2.15:51084-172.217.23.166:443-6-4800892,163.98387096774192,264.07105923548977,1474,54,124.03703703703702,131.11048819205925,571,54,3349,3295.4098360655735,14014.149699948559,67134,0,7731.538461538459,20873.269147367922,67135,2,5911.35294117647,18583.09391809199,67135,0,12.0,0.0,0.0,0.0,0.0,462.64676755608656,561.1481932137626,1474.0,54.0,163.98387096774192,53,55,10.0.2.15,172.217.23.166,51084,443,6,62,5352434.fls.doubleclick.net,t12d1510h2_073e58a039a6_60bf0a45ed8c,67619a80665d7ab92d1041b1d11f9164
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:45202-67.217.177.62:443-6-1493726888174,122.92307692307692,143.69206747907228,583,54,140.37499999999997,180.0023313341088,583,54,1123,479.3333333333333,1447.2457436193213,5071,0,821.7142857142857,1936.9697738379668,5213,10,1407.75,2517.8429094498065,5181,3,112.0,0.0,0.0,0.0,0.0,211.2553418803419,203.67617223000926,583.0,54.0,122.92307692307692,7,9,192.168.1.191,67.217.177.62,45202,443,6,13,ce.lijit.com,t12d1110h2_43e74fd21232_205f67e4d9f4,fbe78c619e7ea20046131294ad087f05
1,c2_beaconing,mta_darkgate,DarkGate_2023-12-07.pcap,10.11.28.11:52215-46.101.78.238:443-6-1701962487223,109.22222222222223,96.89398559479554,320,60,113.20000000000002,115.6339050624859,320,60,566,68.5,77.08992893275452,158,0,137.0,99.95665727370705,240,0,132.33333333333334,43.592812863284394,158,82,154.0,0.0,0.0,0.0,0.0,153.0746913580247,102.02725459294896,320.0,60.0,109.22222222222223,4,5,10.11.28.11,46.101.78.238,52215,443,6,9,cdn-uk.widgetsfordeploy.com,,
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:51404-194.165.16.90:443-6-1668459664643,435.77777777777777,589.6705294767014,1514,54,459.3846153846154,631.944425096271,1514,54,5972,53.07692307692308,134.85515876730057,466,0,115.00000000000001,183.42598209929503,466,0,89.53846153846153,177.25152344649274,466,0,2.0,0.0,0.0,0.0,0.0,668.1132817799485,618.2566902665315,1514.0,54.0,435.77777777777777,16,18,172.16.24.174,194.165.16.90,51404,443,6,27,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
1,c2_beaconing,mta_icedid,IcedID_2022-10-31_1.pcap,172.16.0.153:57911-198.44.140.67:8008-6-1667231641881,281.7142857142858,397.3117343921701,1354,60,276.3636363636363,412.491035715268,1354,60,3040,37.55,65.6710101867435,150,0,60.199999999999996,76.86033509627129,150,0,66.77777777777777,78.00925870974832,149,0,74.5,0.0,0.0,0.0,0.0,565.2975468975469,565.0122623570202,1354.0,60.0,281.7142857142858,14,15,172.16.0.153,198.44.140.67,57911,8008,6,21,clouditsoft.com,t12d190700_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
0,benign,benign,ctu_normal20_win_2017_https.pcap,10.0.2.15:51510-104.17.15.4:443-6-5995252,137.02222222222218,276.911250049615,1452,54,100.22727272727275,134.38216003273996,571,54,2205,2990.022727272728,4601.601887354447,10099,1,6264.809523809524,4899.443423686486,10100,4,5979.318181818181,4989.829831876258,10101,4,8.0,0.0,0.0,0.0,0.0,449.6074318059825,556.8317959504066,1452.0,54.0,137.02222222222218,38,40,10.0.2.15,104.17.15.4,51510,443,6,45,static.myparallels.com,t12d1510h2_073e58a039a6_60bf0a45ed8c,7bee5c1d424b7e5f943b06983bb11422
1,c2_beaconing,mta_pikabot,Pikabot_2024-02-08.pcap,10.2.8.101:53185-158.220.80.167:2967-6-1707413716740,240.8421052631579,353.8510771430852,1430,60,127.5,110.73717633307353,403,60,1275,3407.833333333333,14112.623353287818,59954,0,6815.666666666667,19928.06864701143,59954,0,7650.625,21206.293122140487,60132,1,97.0,0.0,0.0,0.0,0.0,464.23554256010397,530.4258621517167,1430.0,60.0,240.8421052631579,12,13,10.2.8.101,158.220.80.167,53185,2967,6,19,,t12i190700_d83cc789557e_7af1ed941c26,ec74a5c51106f0419184d0dd08fb05bc
0,benign,benign,ctu_normal20_win_2017_https.pcap,10.0.2.15:52444-172.217.23.136:443-6-8275266,575.4069767441862,662.2172375124669,1474,54,76.36842105263156,58.983239622718074,399,54,4353,1485.6666666666665,9337.051759144379,66979,0,4536.589285714285,15980.601394732854,66980,1,2228.3421052631575,11401.11681521335,66979,0,3.0,0.0,0.0,0.0,0.0,553.7257688373276,554.5413094535201,1474.0,54.0,399.0,131,133,10.0.2.15,172.217.23.136,52444,443,6,172,www.googletagmanager.com,t12d1509h2_073e58a039a6_e70312a1ce2c,ab41313cfec25328b20865eb1388e0a2
0,c2_beaconing,mta_qakbot,Qakbot_2022-09-29.pcap,10.9.29.201:49926-187.150.143.159:443-6-1664413097331,61.5,6.2105900340811875,66,54,66.0,0.0,66,66,330,2612.4285714285716,2778.646364517734,7086,510,2800.25,2571.2761261028863,6609,1013,7104.0,695.7930726875628,7596,6612,1064.0,0.0,0.0,0.0,0.0,60.166666666666664,5.676462121975467,66.0,54.0,61.5,0,5,10.9.29.201,187.150.143.159,49926,443,6,8,,,
0,benign,benign,ctu_normal20_win_2017_https.pcap,10.0.2.15:49278-93.184.220.70:443-6-11056034,335.0,515.1922853741997,1474,54,122.60000000000001,162.347501092906,571,54,1226,272.18181818181824,1150.3158421914118,5415,0,665.3333333333334,1783.5838219719305,5415,3,497.5,1615.9132796263316,5625,0,4.0,0.0,0.0,0.0,0.0,515.2205128205128,544.3359250165677,1474.0,54.0,335.0,17,19,10.0.2.15,93.184.220.70,49278,443,6,23,pbs.twimg.com,t12d1510h2_073e58a039a6_60bf0a45ed8c,76cc3e2d3028143b23ec18e27dbd7ca9
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:50194-194.165.16.90:443-6-1668457821586,435.77777777777777,589.6705294767014,1514,54,459.3846153846154,631.944425096271,1514,54,5972,53.96153846153847,137.69748894420138,489,0,116.91666666666667,187.47240200933982,489,0,90.38461538461539,180.63247145402664,489,0,3.0,0.0,0.0,0.0,0.0,668.1132817799485,618.2566902665315,1514.0,54.0,435.77777777777777,16,18,172.16.24.174,194.165.16.90,50194,443,6,27,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:34818-54.77.116.233:443-6-1493727029606,288.96428571428567,490.2085332638102,1514,54,84.75,54.97939007785856,249,54,1356,215.74074074074073,956.9287246423237,4997,0,388.33333333333337,1276.250404598602,4997,0,524.7272727272727,1550.0420698103062,5192,0,56.0,0.0,0.0,0.0,0.0,487.32936507936506,570.0737079829096,1514.0,54.0,249.0,19,26,192.168.1.191,54.77.116.233,34818,443,6,28,ml314.com,t12d1109h2_43e74fd21232_fed6c16fddd0,303951d4c50efb2e991652225a6f02b1
1,c2_beaconing,mta_icedid,IcedID_2022-12-20.pcap,10.3.24.178:54658-23.81.246.152:443-6-1671552902015,158.00000000000003,210.3018993943918,732,54,148.2,214.50034965006466,732,54,1482,45.94444444444444,93.65736817986658,300,0,91.88888888888889,118.34107955866851,301,0,83.875,123.34670937761459,300,1,1.0,0.0,0.0,0.0,0.0,312.78765432098766,295.3562155412215,732.0,54.0,158.00000000000003,14,16,10.3.24.178,23.81.246.152,54658,443,6,19,xedefeg.com,t12d190700_d83cc789557e_2dae41c691ec,ae4edc6faf64d08308082ad26be60767
0,exfil,exfil_https,2024-10-03-SmartLoader-to-Lumma-Stealer.pcap,10.10.3.101:49860-23.62.177.155:443-6-1727930263484,374.7272727272727,526.5648950932721,1514,54,92.0909090909091,65.82165987796805,238,54,1013,1564.047619047619,7111.713144356923,32602,0,3284.5,10301.138569756904,32602,0,20.3,21.85838257714621,54,0,40.5,0.0,0.0,0.0,0.0,505.7979797979798,570.4119220709982,1514.0,54.0,238.0,17,19,10.10.3.101,23.62.177.155,49860,443,6,22,www.microsoft.com,t12d190800_d83cc789557e_7af1ed941c26,15c4d139d9f284ce5a6e4380e77c1f5c
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:51001-194.165.16.90:443-6-1668459044072,435.7777777777777,592.4256093081244,1514,54,459.3846153846154,631.944425096271,1514,54,5972,73.5,194.68112389237945,799,0,159.25,267.74211642752607,801,0,127.30769230769232,260.1869150615203,799,0,1.0,0.0,0.0,0.0,0.0,668.1132817799485,618.2566902665315,1514.0,54.0,435.7777777777777,16,18,172.16.24.174,194.165.16.90,51001,443,6,27,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
1,c2_beaconing,mta_gozi,Gozi_2023-07-12.pcap,10.7.12.121:50367-170.130.55.162:443-6-1689204499454,375.45454545454544,553.0769969020268,1514,54,153.2,200.96201962891726,636,54,1532,515.8095238095237,2251.3950923604593,10335,0,1203.5555555555557,3426.4817273375,10335,0,980.909090909091,3104.4670542476515,10335,0,1.0,0.0,0.0,0.0,0.0,546.1468013468013,556.9692300718543,1514.0,54.0,375.45454545454544,13,15,10.7.12.121,170.130.55.162,50367,443,6,22,iamupdate.com,t12d190700_d83cc789557e_2dae41c691ec,4ce0442e9d20d092d9d74e9ce54b363a
0,benign,benign,ctu_normal20_win_2017_https.pcap,10.0.2.15:50027-172.217.22.106:443-6-3312447,508.0499999999998,633.1682220929556,1474,54,88.64285714285714,59.6310969618011,261,54,2482,2521.3417721518986,12278.757648137465,64007,0,7377.25925925926,20374.223742820417,64007,2,3905.2549019607845,15195.923343901335,64258,0,2.0,0.0,0.0,0.0,0.0,522.397496947497,554.8460931713489,1474.0,54.0,261.0,57,59,10.0.2.15,172.217.22.106,50027,443,6,80,ajax.googleapis.com,t12d1509h2_073e58a039a6_e70312a1ce2c,ab41313cfec25328b20865eb1388e0a2
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:50140-194.165.16.90:443-6-1668457747132,422.14285714285717,585.2161179956554,1514,54,430.42857142857144,616.7435215943265,1514,54,6026,49.77777777777777,129.41921547178893,461,0,103.38461538461539,174.47088508857215,463,0,85.84615384615384,171.9005750202939,461,0,2.0,0.0,0.0,0.0,0.0,663.3809523809524,619.9837354314599,1514.0,54.0,422.14285714285717,18,20,172.16.24.174,194.165.16.90,50140,443,6,28,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
1,c2_beaconing,mta_gozi,Gozi_2023-07-12.pcap,10.7.12.121:49975-170.130.55.162:443-6-1689202623947,391.80952380952385,575.5847130568721,1514,54,164.2222222222222,209.92187700295662,636,54,1478,539.15,2316.423678977211,10377,0,1347.875,3649.465105131357,10377,0,976.5454545454544,3118.8548656080925,10377,0,39.0,0.0,0.0,0.0,0.0,549.3924162257496,555.5815419862272,1514.0,54.0,391.80952380952385,11,13,10.7.12.121,170.130.55.162,49975,443,6,21,iamupdate.com,t12d190700_d83cc789557e_2dae41c691ec,4ce0442e9d20d092d9d74e9ce54b363a
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:52041-194.165.16.90:443-6-1668460508302,466.32,610.5326035520134,1514,54,493.1666666666667,647.6681014971864,1514,54,5918,70.04166666666666,175.07898321134618,613,0,152.8181818181818,238.11712167831115,613,0,122.0,232.97561323803046,613,0,109.0,0.0,0.0,0.0,0.0,678.3361253561253,614.6092548983562,1514.0,54.0,466.32,14,16,172.16.24.174,194.165.16.90,52041,443,6,25,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
